entloss,EpisodesSoFar,meankl,ev_tdlam_before,EpRewMean,EpLenMean,TimeElapsed,EpThisIter,optimgain,TimestepsSoFar,entropy,surrgain
,22691,0.000405806,-0.0378179550171,1.875,77.9,2716.079041004181,6,0.00652984,1199515,0.378226,0.00652984
,22698,0.000366496,-0.134105324745,2.075,82.075,2717.2222697734833,7,0.00341137,1200110,0.253623,0.00341137
,22706,0.00038153,0.0515113472939,1.425,75.15,2718.37233877182,8,0.00449457,1200559,0.375996,0.00449457
,22717,0.00108354,-0.0470968484879,1.375,72.65,2719.517101764679,11,0.00635356,1201139,0.363143,0.00635356
,22730,0.000863527,-0.164116024971,0.875,54.65,2720.6983363628387,13,0.00742305,1201650,0.421399,0.00742305
,22734,0.00145475,-0.0393621921539,0.775,54.15,2721.806957244873,4,0.0125919,1202146,0.599769,0.0125919
,22744,0.00131658,0.0751324892044,0.825,55.75,2722.97314953804,10,0.00838102,1202648,0.401161,0.00838102
,22756,0.00134009,-0.0592073202133,0.725,51.4,2724.1497116088867,12,0.00924843,1203174,0.422512,0.00924843
,22765,0.00105213,0.105412304401,0.825,54.275,2725.3118238449097,9,0.0122133,1203706,0.379462,0.0122133
,22779,0.00140765,-0.215842604637,0.675,47.55,2726.4831533432007,14,0.00756082,1204192,0.465048,0.00756082
,22785,0.00128207,0.0200400352478,0.7,49.275,2727.6464836597443,6,0.00585068,1204674,0.40757,0.00585068
,22790,0.00118013,-0.0529618263245,0.925,57.2,2728.8056399822235,5,0.00910467,1205106,0.37647,0.00910467
,22805,0.000479707,-0.0702998638153,0.725,49.45,2729.9730458259583,15,0.00511984,1205684,0.422236,0.00511984
,22812,0.000606313,0.106823384762,0.9,56.875,2731.109363555908,7,0.00785441,1206138,0.377705,0.00785441
,22819,0.000970346,0.00123286247253,1.125,64.775,2732.25155377388,7,0.00718454,1206783,0.417418,0.00718454
,22823,0.00136327,-0.0131641626358,1.15,65.75,2733.3694360256195,4,0.00932291,1207258,0.571522,0.00932291
,22832,0.00109558,0.0244793891907,1.025,61.125,2734.509229660034,9,0.0117906,1207806,0.422201,0.0117906
,22841,0.00115402,0.0611437559128,1.225,68.15,2735.6433362960815,9,0.0117897,1208320,0.448049,0.0117897
,22846,0.000499026,-0.0336678028107,1.425,76.075,2736.774965286255,5,0.0042612,1208825,0.426941,0.0042612
,22857,0.000895033,0.0135040283203,1.175,66.3,2737.9355549812317,11,0.00549527,1209282,0.442586,0.00549527
,22861,0.000381339,0.0452640652657,1.275,67.725,2739.089864015579,4,0.00575563,1209835,0.30681,0.00575563
,22868,0.000583442,-0.0301694869995,1.2,67.8,2740.234661102295,7,0.00889312,1210317,0.420821,0.00889312
,22873,0.00103178,0.135754108429,1.375,74.15,2741.373663663864,5,0.00740184,1210793,0.381434,0.00740184
,22879,0.00116154,-0.144921064377,1.7,83.5,2742.539790391922,6,0.0125935,1211391,0.366642,0.0125935
,22884,0.000499127,-0.0106242895126,1.65,81.65,2743.674689054489,5,0.00583953,1211840,0.408722,0.00583953
,22892,0.000568762,0.0253385901451,1.675,80.375,2744.8303530216217,8,0.00449048,1212324,0.405833,0.00449048
,22901,0.00126027,0.0271470546722,1.5,75.275,2745.9838542938232,9,0.00954116,1212846,0.302224,0.00954116
,22908,0.00115344,-0.0300943851471,1.575,77.45,2747.1207990646362,7,0.00967473,1213415,0.466718,0.00967473
,22919,0.00101642,0.0440790057182,1.1,63.825,2748.2932589054108,11,0.00812073,1213944,0.411409,0.00812073
,22925,0.000805541,0.10252648592,0.95,58.0,2749.445458650589,6,0.00442052,1214314,0.34248,0.00442052
,22932,0.000556571,0.0747906565666,1.1,65.3,2750.6036615371704,7,0.00750361,1214936,0.353634,0.00750361
,22940,0.000399053,0.0142806172371,1.15,66.9,2751.744977235794,8,0.0060483,1215440,0.341829,0.0060483
,22945,0.00050408,0.00924009084702,1.25,69.125,2752.925626516342,5,0.00702658,1215990,0.321123,0.00702658
,22955,0.0014668,-0.0020158290863,1.275,69.025,2754.077931165695,10,0.00934393,1216382,0.456236,0.00934393
,22963,0.00131632,0.0105069875717,1.225,66.2,2755.2103769779205,8,0.00964855,1216916,0.271259,0.00964855
,22977,0.000947411,0.0604233145714,0.975,55.525,2756.3926162719727,14,0.00449857,1217497,0.396473,0.00449857
,22989,0.00096282,0.0371066331863,0.775,47.875,2757.5758006572723,12,0.00821672,1217997,0.405346,0.00821672
,22994,0.000321343,-0.0283615589142,0.875,51.0,2758.7341725826263,5,0.00408817,1218370,0.190049,0.00408817
,23010,0.00138668,0.250465154648,0.65,44.425,2759.9282512664795,16,0.00589817,1219058,0.242056,0.00589817
,23018,0.00139389,0.037243783474,0.775,49.475,2761.065723180771,8,0.00927953,1219528,0.379304,0.00927953
,23024,0.000409921,-0.00387048721313,1.1,59.15,2762.1895809173584,6,0.00387138,1220081,0.285272,0.00387138
,23035,0.00106681,-0.105396986008,0.8,50.4,2763.349506855011,11,0.00809008,1220585,0.436186,0.00809008
,23039,0.00126935,-0.0273677110672,0.95,56.425,2764.490542411804,4,0.00958442,1221062,0.418027,0.00958442
,23047,0.00148343,-0.0592821836472,1.175,65.925,2765.6387581825256,8,0.011767,1221626,0.37488,0.011767
,23053,0.00146681,-0.0170927047729,1.375,74.625,2766.778755903244,6,0.00895862,1222112,0.371913,0.00895862
,23061,0.00104196,0.0729137659073,1.225,71.325,2767.943946838379,8,0.00642673,1222642,0.3947,0.00642673
,23072,0.00114882,0.0263643860817,1.125,67.55,2769.1161890029907,11,0.00689642,1223120,0.454688,0.00689642
,23083,0.00125526,-0.0509421825409,0.875,57.075,2770.272715806961,11,0.0092029,1223666,0.491994,0.0092029
,23091,0.00086242,-0.0936189889908,0.8,53.95,2771.4114775657654,8,0.00992684,1224127,0.428421,0.00992684
,23100,0.000427962,-0.0104078054428,0.725,52.05,2772.580266237259,9,0.00602832,1224701,0.459917,0.00602832
,23107,0.000746364,-0.0188241004944,0.85,57.975,2773.7296509742737,7,0.00995357,1225206,0.409364,0.00995357
,23113,0.000395257,0.0644680857658,0.925,60.75,2774.876457452774,6,0.00542929,1225719,0.483391,0.00542929
,23119,0.000861364,0.138926804066,1.125,68.975,2776.0402567386627,6,0.0087982,1226214,0.355847,0.0087982
,23130,0.000428066,-0.0401263237,1.05,66.45,2777.226559638977,11,0.00458958,1226687,0.474103,0.00458958
,23135,0.0012815,0.0210238099098,1.25,72.2,2778.3804693222046,5,0.00963458,1227253,0.377922,0.00963458
,23148,0.0010509,-0.0902034044266,1.025,61.05,2779.560515642166,13,0.00739513,1227720,0.414186,0.00739513
,23159,0.00105215,0.0560963153839,0.75,51.0,2780.7167739868164,11,0.00992459,1228254,0.474372,0.00992459
,23165,0.000650008,0.0793141126633,0.975,59.525,2781.8686513900757,6,0.00686996,1228785,0.407176,0.00686996
,23171,0.00106007,0.086644411087,1.05,61.2,2783.0107941627502,6,0.0108486,1229268,0.382496,0.0108486
,23177,0.000458229,-0.00284731388092,1.0,59.925,2784.185626268387,6,0.00646676,1229751,0.497924,0.00646676
,23185,0.00057904,-0.0875078439713,1.2,68.7,2785.3476934432983,8,0.00383699,1230278,0.415455,0.00383699
,23194,0.00112984,0.0449514389038,1.3,71.075,2786.504702568054,9,0.0100419,1230799,0.413999,0.0100419
,23202,0.00136229,0.0467182397842,1.2,68.5,2787.6719076633453,8,0.0110848,1231304,0.422156,0.0110848
,23209,0.000520306,-0.0112600326538,1.275,70.825,2788.8288745880127,7,0.00771599,1231829,0.348187,0.00771599
,23216,0.00116725,0.051483631134,1.1,65.825,2789.9665112495422,7,0.00990224,1232302,0.431247,0.00990224
,23220,0.000681481,-0.021674156189,1.25,70.2,2791.1444063186646,4,0.00626551,1232803,0.35576,0.00626551
,23229,0.00122851,0.0493448972702,1.325,72.775,2792.2800023555756,9,0.0103045,1233400,0.390989,0.0103045
,23234,0.00142703,-0.00177669525146,1.425,77.525,2793.424404859543,5,0.010674,1233900,0.40894,0.010674
,23246,0.00141099,0.0387901067734,1.2,69.025,2794.5771017074585,12,0.0135612,1234428,0.284134,0.0135612
,23253,0.00131762,0.0511747598648,1.25,70.625,2795.7224905490875,7,0.0093392,1234895,0.52905,0.0093392
,23261,0.00149956,0.01633477211,1.0,60.95,2796.8660249710083,8,0.0101022,1235388,0.416064,0.0101022
,23271,0.000699705,0.202481329441,1.0,58.825,2798.0204236507416,10,0.00397817,1235958,0.273717,0.00397817
,23286,0.00102186,0.188113689423,0.8,50.15,2799.191242456436,15,0.00765689,1236434,0.33099,0.00765689
,23290,0.00103938,-0.0261588096619,1.125,59.725,2800.3536982536316,4,0.00887155,1236909,0.476353,0.00887155
,23299,0.00125417,0.0960276722908,1.0,55.2,2801.5048065185547,9,0.0097332,1237491,0.449741,0.0097332
,23307,0.00116289,0.0521117448807,0.9,53.65,2802.6605558395386,8,0.0092467,1238012,0.464083,0.0092467
,23315,0.00103756,-0.0126036405563,1.1,61.85,2803.7979657649994,8,0.00824785,1238522,0.452956,0.00824785
,23321,0.00130203,0.0269192457199,1.3,70.2,2804.915444612503,6,0.0123325,1238994,0.453554,0.0123325
,23328,0.000634545,-0.0155056715012,1.275,69.2,2806.0761716365814,7,0.00695097,1239535,0.474824,0.00695097
,23338,0.000454613,0.0468401312828,1.0,61.2,2807.299512863159,10,0.00930227,1239916,0.442375,0.00930227
,23344,0.00098905,-0.0502794981003,1.325,73.0,2808.4405801296234,6,0.00967366,1240526,0.570238,0.00967366
,23356,0.00140148,0.198752343655,1.075,61.025,2809.6238780021667,12,0.0110665,1241061,0.345072,0.0110665
,23360,0.00114572,-0.0178399085999,1.2,64.425,2810.7320878505707,4,0.00946107,1241489,0.443587,0.00946107
,23367,0.00109899,-0.0387885570526,1.3,66.925,2811.850974082947,7,0.0118655,1242095,0.473682,0.0118655
,23376,0.00140868,0.0257993340492,1.35,68.35,2813.048577308655,9,0.0110476,1242578,0.4682,0.0110476
,23382,0.000431791,0.1126537323,1.35,68.475,2814.1989459991455,6,0.00573346,1243111,0.389321,0.00573346
,23390,0.00099544,0.00883960723877,1.3,69.925,2815.348565340042,8,0.00893073,1243615,0.415573,0.00893073
,23394,0.00129779,-0.0138823986053,1.55,79.575,2816.44895029068,4,0.0103412,1244091,0.462078,0.0103412
,23405,0.000611317,0.000574231147766,1.2,68.375,2817.643362760544,11,0.00646098,1244648,0.440538,0.00646098
,23418,0.000357833,0.0670883655548,0.9,57.125,2818.816056728363,13,0.00492029,1245181,0.500649,0.00492029
,23423,0.00100497,-0.00176346302032,1.075,62.675,2819.9457976818085,5,0.00915313,1245690,0.354227,0.00915313
,23430,0.000634507,-0.0538111925125,1.075,62.775,2821.1208367347717,7,0.00401385,1246126,0.352006,0.00401385
,23442,0.000364342,0.0255017876625,0.825,53.625,2822.289868593216,12,0.00411655,1246679,0.486198,0.00411655
,23446,0.00127854,-0.000942230224609,1.05,62.85,2823.4272425174713,4,0.00844818,1247213,0.361221,0.00844818
,23453,0.000518638,0.0858457684517,1.075,65.975,2824.5778872966766,7,0.00460847,1247705,0.452506,0.00460847
,23458,0.000431572,-0.00201630592346,1.3,74.975,2825.7441625595093,5,0.00588473,1248180,0.632604,0.00588473
,23465,0.00101611,-0.0870379209518,1.325,74.85,2826.8859622478485,7,0.0103906,1248730,0.413921,0.0103906
,23471,0.00132327,0.113247990608,1.35,75.625,2828.0477385520935,6,0.0102474,1249249,0.392589,0.0102474
,23481,0.00147066,0.0250109434128,1.5,79.075,2829.2102999687195,10,0.00777952,1249791,0.334227,0.00777952
,23487,0.000397242,0.0289835929871,1.425,75.125,2830.352745771408,6,0.00608878,1250289,0.446479,0.00608878
,23494,0.00117878,-0.00387442111969,1.35,72.85,2831.4986567497253,7,0.0117249,1250772,0.414158,0.0117249
,23500,0.000415147,-0.00690174102783,1.25,71.175,2832.6366682052612,6,0.00645191,1251236,0.357531,0.00645191
,23507,0.00137371,0.0950734615326,1.225,71.5,2833.773567199707,7,0.0103942,1251759,0.391791,0.0103942
,23520,0.000416243,0.159660696983,1.075,65.1,2834.9560482501984,13,0.00450393,1252344,0.2279,0.00450393
,23529,0.000385003,-0.036273598671,0.925,60.6,2836.106937646866,9,0.00557531,1252859,0.463231,0.00557531
,23536,0.000397411,0.0270879864693,0.925,60.175,2837.260844707489,7,0.00719104,1253351,0.435763,0.00719104
,23543,0.000473156,0.0349993109703,1.0,59.7,2838.4085972309113,7,0.0070154,1253865,0.365733,0.0070154
,23555,0.0012894,0.0588017106056,0.825,54.15,2839.569283723831,12,0.0120701,1254367,0.372237,0.0120701
,23563,0.000982004,0.00422120094299,0.95,59.675,2840.7183134555817,8,0.0117295,1254893,0.417985,0.0117295
,23568,0.00134721,0.0404233932495,1.075,64.175,2841.8791155815125,5,0.00637309,1255354,0.356769,0.00637309
,23583,0.00108315,0.070010304451,0.75,51.575,2843.0536291599274,15,0.00702884,1255928,0.259403,0.00702884
,23595,0.000486861,-0.0462622642517,0.7,50.125,2844.26459813118,12,0.00589276,1256372,0.343267,0.00589276
,23603,0.00124953,0.00499272346497,0.725,51.475,2845.399529695511,8,0.0119402,1256952,0.396794,0.0119402
,23611,0.000637178,-0.00719666481018,0.525,44.9,2846.574512720108,8,0.00647271,1257450,0.504651,0.00647271
,23615,0.00108141,-0.0286618471146,0.775,54.3,2847.7002382278442,4,0.00685789,1257916,0.299181,0.00685789
,23621,0.00126047,-0.0643912553787,1.05,64.2,2848.866245508194,6,0.00783219,1258450,0.373651,0.00783219
,23635,0.000602497,0.00308501720428,1.05,65.0,2850.062017917633,14,0.00648893,1258972,0.401594,0.00648893
,23640,0.00044896,-0.0204200744629,1.15,68.2,2851.204397201538,5,0.00532766,1259490,0.296031,0.00532766
,23644,0.00100412,0.00802779197693,1.275,72.4,2852.344842195511,4,0.00819245,1259920,0.504809,0.00819245
,23651,0.00142043,-0.00199353694916,1.45,76.825,2853.522257566452,7,0.00513596,1260523,0.333129,0.00513596
,23659,0.000994858,-0.0175404548645,1.225,70.675,2854.662926197052,8,0.0103606,1261023,0.472872,0.0103606
,23667,0.0013359,0.0134500265121,1.2,68.925,2855.809445619583,8,0.00999078,1261545,0.534058,0.00999078
,23674,0.000984849,-0.0341804027557,1.4,76.925,2856.952884912491,7,0.0124127,1262026,0.455544,0.0124127
,23685,0.00119736,0.0682164430618,1.0,61.925,2858.127935409546,11,0.00694969,1262551,0.35149,0.00694969
,23693,0.000694914,0.110559761524,0.975,62.0,2859.2822694778442,8,0.00471941,1263095,0.184806,0.00471941
,23705,0.000437309,0.0430519580841,0.775,53.025,2860.484395980835,12,0.00229182,1263592,0.311047,0.00229182
,23713,0.00124639,0.0617280006409,0.775,52.875,2861.619122505188,8,0.0162004,1264069,0.335974,0.0162004
,23720,0.00126968,0.0403009653091,1.0,60.375,2862.7502863407135,7,0.0131142,1264630,0.450174,0.0131142
,23725,0.00057301,0.144218325615,1.0,60.375,2863.921622991562,5,0.00664343,1264966,0.459765,0.00664343
,23731,0.00115478,-0.0286345481873,1.1,64.95,2865.0678322315216,6,0.00770842,1265647,0.403016,0.00770842
,23735,0.000470075,0.0202970504761,1.4,74.1,2866.2633607387543,4,0.00448947,1266105,0.262446,0.00448947
,23747,0.00138936,0.0392580032349,1.325,71.85,2867.4595141410828,12,0.0069542,1266684,0.350109,0.0069542
,23753,0.00104474,0.0946744680405,1.475,76.6,2868.585791826248,6,0.0103,1267133,0.384074,0.0103
,23758,0.000684008,-0.0133291482925,1.675,81.15,2869.7410895824432,5,0.00483152,1267691,0.357748,0.00483152
,23766,0.000546789,-0.011974811554,1.525,75.15,2870.8860635757446,8,0.00392314,1268168,0.277848,0.00392314
,23772,0.0011723,0.0903171896935,1.425,72.25,2872.0269646644592,6,0.00887873,1268667,0.534419,0.00887873
,23778,0.00104538,-0.00218880176544,1.4,70.35,2873.2083098888397,6,0.00585562,1269160,0.345879,0.00585562
,23787,0.00132242,0.0421866774559,1.575,75.2,2874.406537771225,9,0.0106594,1269692,0.363152,0.0106594
,23796,0.00136627,0.120612084866,1.35,68.825,2875.5507764816284,9,0.0123114,1270251,0.35917,0.0123114
,23802,0.00128906,0.0705261230469,1.3,67.3,2876.678724527359,6,0.00844456,1270693,0.458349,0.00844456
,23810,0.00102922,-0.0550730228424,1.4,69.025,2877.826839208603,8,0.008352,1271221,0.542005,0.008352
,23819,0.00103027,0.0633283853531,1.125,62.25,2879.0103228092194,9,0.00951714,1271791,0.448603,0.00951714
,23830,0.00139055,0.0850895643234,0.95,56.7,2880.201704978943,11,0.0091338,1272275,0.363632,0.0091338
,23838,0.00111513,0.02643430233,1.025,59.775,2881.3615486621857,8,0.0120686,1272820,0.452925,0.0120686
,23845,0.000451201,0.00611084699631,1.0,59.975,2882.524713039398,7,0.00627955,1273284,0.41543,0.00627955
,23855,0.0014735,0.0196368098259,0.95,58.925,2883.698027610779,10,0.00970203,1273797,0.451594,0.00970203
,23870,0.000875964,-0.0754806995392,0.75,52.2,2884.9201378822327,15,0.00427266,1274363,0.42488,0.00427266
,23876,0.00141637,0.0678578019142,0.8,54.575,2886.0781366825104,6,0.0113011,1274869,0.478262,0.0113011
,23884,0.000729665,-0.00319981575012,0.725,52.825,2887.2309579849243,8,0.00402438,1275322,0.34222,0.00402438
,23889,0.000382347,0.0134829878807,0.825,56.25,2888.3995292186737,5,0.00479757,1275879,0.294368,0.00479757
,23895,0.000599023,0.0989112854004,0.975,61.925,2889.5686211586,6,0.00622066,1276274,0.435154,0.00622066
,23900,0.000757791,0.00843453407288,1.25,69.275,2890.708604812622,5,0.00521543,1276904,0.318121,0.00521543
,23908,0.000621872,0.0140704512596,1.5,78.025,2891.894155740738,8,0.0062564,1277438,0.327342,0.0062564
,23915,0.00129645,0.0201739668846,1.6,81.05,2893.069015979767,7,0.00980225,1277941,0.468346,0.00980225
,23919,0.000479676,-0.02703332901,1.75,86.625,2894.2205159664154,4,0.00463755,1278449,0.551698,0.00463755
,23925,0.00118893,0.0797374248505,1.8,87.525,2895.3774893283844,6,0.0127498,1278898,0.462289,0.0127498
,23930,0.00113078,-0.0278593301773,1.825,87.025,2896.513733625412,5,0.0128829,1279419,0.383802,0.0128829
,23937,0.00119283,0.120060026646,1.75,84.125,2897.6778481006622,7,0.00935384,1279968,0.480714,0.00935384
,23945,0.00135837,0.106847167015,1.7,81.15,2898.8333292007446,8,0.00971112,1280508,0.365301,0.00971112
,23951,0.00124671,0.0718669891357,1.775,84.6,2899.990330219269,6,0.0081412,1281017,0.465211,0.0081412
,23958,0.000512479,0.0944555401802,1.675,80.725,2901.1594920158386,7,0.00610982,1281521,0.468588,0.00610982
,23965,0.00147803,0.0662687420845,1.55,76.475,2902.3196210861206,7,0.0129306,1281957,0.386036,0.0129306
,23970,0.00107999,-0.0274926424026,1.525,76.925,2903.480737686157,5,0.00992259,1282496,0.31375,0.00992259
,23975,0.000408038,-0.0326596498489,1.8,82.55,2904.6424832344055,5,0.0058224,1283057,0.471902,0.0058224
,23992,0.000404125,0.0463009476662,1.125,59.225,2905.854690551758,17,0.00485791,1283560,0.430121,0.00485791
,23999,0.00107112,0.142193257809,1.25,63.575,2907.039356470108,7,0.00866556,1284087,0.329149,0.00866556
,24008,0.000940991,0.0532881617546,1.15,58.0,2908.2138719558716,9,0.00852554,1284582,0.586688,0.00852554
,24015,0.000378424,0.0499400496483,0.85,49.875,2909.3838102817535,7,0.00444583,1285052,0.38072,0.00444583
,24026,0.000520203,-0.0273367166519,1.0,56.825,2910.5866737365723,11,0.00589644,1285608,0.431127,0.00589644
,24031,0.000488722,0.00786006450653,1.175,64.7,2911.72577047348,5,0.00729555,1286097,0.526456,0.00729555
,24039,0.000472685,0.0985854268074,1.175,64.15,2912.931500673294,8,0.005443,1286653,0.427152,0.005443
,24045,0.000726041,-0.0130797624588,1.45,73.575,2914.090463399887,6,0.00544983,1287168,0.400043,0.00544983
,24049,0.000408035,-0.0210380554199,1.4,72.75,2915.287891626358,4,0.00524127,1287598,0.302223,0.00524127
,24055,0.00046714,0.171225130558,1.45,77.025,2916.448476791382,6,0.00442054,1288133,0.408431,0.00442054
,24065,0.00144009,0.0863407254219,1.525,78.1,2917.6471173763275,10,0.00909332,1288681,0.464569,0.00909332
,24069,0.00127424,-0.00729060173035,1.525,78.0,2918.787289381027,4,0.0108349,1289049,0.473808,0.0108349
,24074,0.00126048,-0.0397353172302,1.525,78.55,2919.957146167755,5,0.0117179,1289644,0.448667,0.0117179
,24078,0.00136522,-0.0243842601776,1.8,89.15,2921.118697166443,4,0.00717396,1290196,0.383758,0.00717396
,24084,0.00113545,-0.0857360363007,1.825,89.6,2922.2911474704742,6,0.0105593,1290729,0.513124,0.0105593
,24089,0.00122521,-0.000793695449829,1.825,88.4,2923.4376125335693,5,0.0076912,1291134,0.428001,0.0076912
,24100,0.00133235,0.0197827219963,1.575,79.725,2924.649890899658,11,0.00577168,1291755,0.354361,0.00577168
,24115,0.00101181,0.0538101792336,1.025,58.55,2925.8604345321655,15,0.0072296,1292185,0.36925,0.0072296
,24120,0.00118601,0.0130957961082,1.1,59.25,2927.036133289337,5,0.00776969,1292752,0.344629,0.00776969
,24131,0.000643815,-0.000144600868225,0.7,47.175,2928.218809604645,11,0.00496206,1293289,0.517895,0.00496206
,24135,0.000497138,-0.0658483505249,0.9,53.7,2929.3731713294983,4,0.0060792,1293788,0.488084,0.0060792
,24147,0.000439788,0.0126381516457,0.95,56.45,2930.5643787384033,12,0.00452981,1294263,0.424046,0.00452981
,24157,0.000515402,-0.0914064645767,1.025,59.9,2931.7598474025726,10,0.00431209,1294827,0.466545,0.00431209
