total_timesteps,explained_variance,policy_entropy,fps,nupdates,value_loss
400000,-0.08552420139312744,1.373572587966919,1363,5000,0.004424585495144129
408000,0.9065844863653183,1.3790372610092163,1362,5100,0.00518399802967906
416000,0.8847111761569977,1.3730804920196533,1360,5200,0.007085718214511871
424000,0.9530123360455036,1.374559760093689,1359,5300,0.0037623040843755007
432000,0.7520724385976791,1.367603063583374,1357,5400,0.022908559069037437
440000,0.9065145999193192,1.370705246925354,1356,5500,0.004844713024795055
448000,0.9473908729851246,1.3613642454147339,1355,5600,0.004896578378975391
456000,0.6731759011745453,1.3651248216629028,1354,5700,0.03155215084552765
464000,0.8975896462798119,1.368175745010376,1353,5800,0.01638362929224968
472000,0.8706321269273758,1.3541734218597412,1352,5900,0.010730726644396782
480000,0.8907864764332771,1.3570820093154907,1350,6000,0.005891013890504837
488000,0.9218965172767639,1.3661842346191406,1350,6100,0.012331044301390648
496000,0.9631609991192818,1.3597171306610107,1347,6200,0.004131263587623835
504000,0.7910350859165192,1.3709419965744019,1344,6300,0.013789614662528038
512000,0.9640315286815166,1.3730672597885132,1344,6400,0.004206480458378792
520000,0.9327517151832581,1.364883542060852,1343,6500,0.007563058286905289
528000,0.8734473586082458,1.3588879108428955,1342,6600,0.0122263478115201
536000,0.976919824257493,1.3613967895507812,1342,6700,0.003918391652405262
544000,0.8837111443281174,1.3621208667755127,1342,6800,0.009366299025714397
552000,0.9061329588294029,1.3650468587875366,1341,6900,0.018344629555940628
560000,0.9191561043262482,1.3688644170761108,1341,7000,0.011511108838021755
568000,0.9387079328298569,1.3518013954162598,1340,7100,0.0067590996623039246
576000,0.954735454171896,1.343729019165039,1340,7200,0.010093138553202152
584000,0.9712089616805315,1.3371623754501343,1339,7300,0.0030632077250629663
592000,0.954836942255497,1.3248757123947144,1339,7400,0.007520672865211964
600000,0.8869690075516701,1.336817741394043,1338,7500,0.018321741372346878
608000,0.86732617020607,1.3599108457565308,1338,7600,0.008434409275650978
616000,0.9708559438586235,1.352149248123169,1338,7700,0.004167072009295225
624000,0.9481575414538383,1.3539133071899414,1337,7800,0.004562955815345049
632000,0.9281052425503731,1.3477981090545654,1337,7900,0.006546474993228912
640000,0.9494545869529247,1.3441523313522339,1337,8000,0.004217458423227072
648000,0.9659728221595287,1.321423888206482,1336,8100,0.0038289770018309355
656000,0.987895056605339,1.3530513048171997,1336,8200,0.0016576217021793127
664000,0.9638708978891373,1.3473535776138306,1335,8300,0.0067387730814516544
672000,0.8493922650814056,1.3558118343353271,1335,8400,0.007480836007744074
680000,0.9627272747457027,1.3662561178207397,1334,8500,0.002070413902401924
688000,0.9782869555056095,1.359391450881958,1334,8600,0.002967282198369503
696000,0.9587032645940781,1.3550324440002441,1334,8700,0.0053952885791659355
704000,0.9331367984414101,1.3487777709960938,1333,8800,0.012477356009185314
712000,0.9841259457170963,1.3671834468841553,1333,8900,0.0017746357480064034
720000,0.9815392885357141,1.3560365438461304,1333,9000,0.00246758246794343
728000,0.9735000319778919,1.3508574962615967,1333,9100,0.0015283089596778154
736000,0.8459231108427048,1.3639501333236694,1332,9200,0.01828763820230961
744000,0.9717974662780762,1.357276201248169,1332,9300,0.0025536376051604748
752000,0.9540164209902287,1.3613927364349365,1332,9400,0.011324713006615639
760000,0.9884506138041615,1.3684037923812866,1331,9500,0.001420826418325305
768000,0.9895004210993648,1.3506566286087036,1331,9600,0.0018732724711298943
776000,0.9627274423837662,1.366985559463501,1331,9700,0.0025719504337757826
784000,0.9003271907567978,1.3660296201705933,1330,9800,0.009501976892352104
792000,0.9774483125656843,1.3479955196380615,1330,9900,0.0023370329290628433
800000,0.9240912795066833,1.343640685081482,1330,10000,0.01056505087763071
808000,0.9896269300952554,1.3523190021514893,1329,10100,0.0009025071049109101
816000,0.9515796154737473,1.368432879447937,1329,10200,0.003338264301419258
824000,0.9920155135914683,1.3594805002212524,1329,10300,0.001191739342175424
832000,0.8966810181736946,1.360480785369873,1328,10400,0.010298973880708218
840000,0.9886029232293367,1.3615944385528564,1328,10500,0.0018220763886347413
848000,0.9953463696874678,1.3560569286346436,1328,10600,0.0006888185744173825
856000,0.9862044537439942,1.3681137561798096,1328,10700,0.002477099187672138
864000,0.9949983088299632,1.3633869886398315,1327,10800,0.0005413218168541789
872000,0.9938779817894101,1.3555536270141602,1327,10900,0.0005085411248728633
880000,0.9258514046669006,1.3493221998214722,1326,11000,0.00850421842187643
888000,0.9952563932165504,1.3490623235702515,1326,11100,0.0009535730932839215
896000,0.9965784419327974,1.339388132095337,1326,11200,0.0004813271516468376
904000,0.9367890432476997,1.3724113702774048,1326,11300,0.006134382914751768
912000,0.9735204800963402,1.3635938167572021,1325,11400,0.0033833279740065336
920000,0.9915439942851663,1.360264539718628,1325,11500,0.0006285136332735419
928000,0.9880699114874005,1.3660523891448975,1325,11600,0.0017540028784424067
936000,0.9508189186453819,1.3647617101669312,1325,11700,0.003750596893951297
944000,0.965220719575882,1.3691902160644531,1324,11800,0.004787416663020849
952000,0.9620844833552837,1.3687922954559326,1324,11900,0.0039520263671875
960000,0.9149693250656128,1.3657140731811523,1324,12000,0.008224450051784515
968000,0.9313461631536484,1.3776004314422607,1324,12100,0.0024300087243318558
976000,0.9802812598645687,1.3595898151397705,1324,12200,0.0014092569472268224
984000,0.9928834545426071,1.3623273372650146,1324,12300,0.0006437330739572644
992000,0.988096296787262,1.3688313961029053,1324,12400,0.0018095013219863176
1000000,0.9956407095305622,1.3536056280136108,1323,12500,0.0006460580043494701
1008000,0.9928947412408888,1.3591686487197876,1323,12600,0.0006717971991747618
1016000,0.9872655803337693,1.3655498027801514,1323,12700,0.0013024297077208757
1024000,0.9637031368911266,1.3540027141571045,1323,12800,0.0035804924555122852
1032000,0.9787692669779062,1.3691915273666382,1322,12900,0.002748886588960886
1040000,0.993774221278727,1.3689640760421753,1322,13000,0.0009229138377122581
1048000,0.9457084573805332,1.3707711696624756,1322,13100,0.001407457748427987
1056000,0.9900985434651375,1.3539725542068481,1322,13200,0.0009290623711422086
1064000,0.9944216241128743,1.3514461517333984,1322,13300,0.0007255134987644851
1072000,0.9820790868252516,1.363257884979248,1322,13400,0.0026157302781939507
1080000,0.9043920934200287,1.352492332458496,1322,13500,0.012020936235785484
1088000,0.9960551047697663,1.3326737880706787,1322,13600,0.0006563614006154239
1096000,0.9927906859666109,1.368643045425415,1322,13700,0.000576885708142072
1104000,0.8374135196208954,1.3734426498413086,1321,13800,0.005513490177690983
1112000,0.9775698389858007,1.3432756662368774,1321,13900,0.0026515848003327847
1120000,0.9622455760836601,1.3618048429489136,1321,14000,0.003837982891127467
1128000,0.9552773684263229,1.361413836479187,1321,14100,0.0013329528737813234
1136000,0.9941532597877085,1.3670732975006104,1321,14200,0.000947590742725879
1144000,0.9368754029273987,1.372756838798523,1321,14300,0.00622579688206315
1152000,0.9515573494136333,1.3619186878204346,1321,14400,0.004986780695617199
1160000,0.9475072100758553,1.3765881061553955,1321,14500,0.007547499146312475
1168000,0.9927705428563058,1.3663618564605713,1320,14600,0.0010526103433221579
1176000,0.8555224686861038,1.3754398822784424,1320,14700,0.011660439893603325
1184000,0.9602786563336849,1.3713099956512451,1320,14800,0.003136992920190096
1192000,0.9925237917341292,1.322501540184021,1320,14900,0.0011791120050475001
1200000,0.979588970541954,1.362298607826233,1320,15000,0.0018746614223346114
1208000,0.9912627935409546,1.349608063697815,1320,15100,0.0018195317825302482
1216000,0.9846514351665974,1.3554681539535522,1320,15200,0.002131744986400008
1224000,0.979269752278924,1.3590973615646362,1320,15300,0.002606751164421439
1232000,0.9294615834951401,1.3573429584503174,1320,15400,0.004529768135398626
1240000,0.8346774876117706,1.3473823070526123,1320,15500,0.019718531519174576
1248000,0.9950928906910121,1.3667999505996704,1320,15600,0.0006043448229320347
1256000,0.992965788114816,1.3674898147583008,1320,15700,0.0006749164313077927
1264000,0.6770906448364258,1.371283769607544,1320,15800,0.02288167178630829
1272000,0.965840145945549,1.372727394104004,1320,15900,0.0019965185783803463
1280000,0.9551691748201847,1.3673489093780518,1319,16000,0.004379378166049719
1288000,0.9875397328287363,1.3585244417190552,1319,16100,0.0023737314622849226
1296000,0.923597626388073,1.369020700454712,1319,16200,0.003436574712395668
1304000,0.915139876306057,1.3698372840881348,1319,16300,0.005513323005288839
1312000,0.9345166757702827,1.3590869903564453,1319,16400,0.004343398381024599
1320000,0.8526587337255478,1.3632808923721313,1319,16500,0.010847235098481178
1328000,0.9144861921668053,1.3525464534759521,1319,16600,0.012411637231707573
1336000,0.9581873044371605,1.36006760597229,1319,16700,0.005852287169545889
1344000,0.9588672667741776,1.3663597106933594,1319,16800,0.0055381422862410545
1352000,0.9251516833901405,1.3186615705490112,1318,16900,0.0038340247701853514
1360000,0.8523419350385666,1.3381483554840088,1318,17000,0.006199033465236425
1368000,0.8369357138872147,1.348142385482788,1318,17100,0.019053932279348373
1376000,0.7598422318696976,1.3534809350967407,1318,17200,0.025512998923659325
1384000,0.9540720731019974,1.336580514907837,1318,17300,0.006222854368388653
1392000,0.6714277863502502,1.2990391254425049,1318,17400,0.015215846709907055
1400000,0.9023455530405045,1.3385705947875977,1318,17500,0.010014011524617672
1408000,0.9188169613480568,1.3562339544296265,1317,17600,0.011366767808794975
1416000,0.9494259543716908,1.355132818222046,1317,17700,0.003645870368927717
1424000,0.9379736222326756,1.32773756980896,1317,17800,0.007494191639125347
1432000,0.9608641006052494,1.3309905529022217,1317,17900,0.0039503141306340694
1440000,0.9710341580212116,1.3453055620193481,1317,18000,0.00395527807995677
1448000,0.9825395829975605,1.3411527872085571,1317,18100,0.0019992298912256956
1456000,0.91709965467453,1.348190426826477,1317,18200,0.009362872689962387
1464000,0.9742159061133862,1.3503706455230713,1317,18300,0.0018301811069250107
1472000,0.8286240994930267,1.3473601341247559,1317,18400,0.017286740243434906
1480000,0.724349707365036,1.3156383037567139,1317,18500,0.009484403766691685
1488000,0.869468554854393,1.2981411218643188,1317,18600,0.010505461134016514
1496000,0.838801696896553,1.350856065750122,1317,18700,0.020427051931619644
1504000,0.832201287150383,1.3138960599899292,1317,18800,0.014560098759829998
1512000,0.9757127612829208,1.3369550704956055,1317,18900,0.0023508791346102953
1520000,0.9378062076866627,1.3235725164413452,1316,19000,0.006370714399963617
1528000,0.9182834550738335,1.3424605131149292,1316,19100,0.008212997578084469
1536000,0.9375166818499565,1.350886583328247,1316,19200,0.006369257811456919
1544000,0.8591265976428986,1.3503831624984741,1316,19300,0.009291844442486763
1552000,0.9401575140655041,1.3242120742797852,1316,19400,0.0069544934667646885
