explained_variance,total_timesteps,policy_entropy,fps,nupdates,value_loss,policy_loss
0.34668463468551636,2630400,0.8774040937423706,1070,4110,0.12079594284296036,-8.628889918327332e-05
0.24865204095840454,2631040,0.8713476061820984,1070,4111,0.2562275826931,-0.16177169978618622
0.2605215311050415,2631680,0.8721278309822083,1070,4112,0.27003610134124756,-0.15407611429691315
0.4496074318885803,2632320,0.8605459928512573,1070,4113,0.08595060557126999,0.001259692944586277
0.48633503913879395,2632960,0.9199438095092773,1070,4114,0.13117966055870056,-0.019820086658000946
0.23797011375427246,2633600,0.8661832809448242,1070,4115,0.1327841877937317,-0.06452785432338715
0.3125019669532776,2634240,0.8780762553215027,1070,4116,0.13275469839572906,-0.06896369904279709
0.5100773572921753,2634880,0.8930314183235168,1070,4117,0.04926435276865959,0.008294325321912766
0.25524991750717163,2635520,0.8713119626045227,1070,4118,0.21310651302337646,-0.10799562931060791
0.4294813871383667,2636160,0.9100717306137085,1070,4119,0.16564474999904633,-0.09118756651878357
0.5028460025787354,2636800,0.8650482296943665,1070,4120,0.09959763288497925,-0.06577826291322708
0.591524213552475,2637440,0.8920348882675171,1070,4121,0.06843313574790955,0.05472160875797272
0.3944421410560608,2638080,0.9214561581611633,1070,4122,0.08871165663003922,0.0318007655441761
0.4522007703781128,2638720,0.8755952715873718,1070,4123,0.112571582198143,-0.02052258513867855
0.5018512010574341,2639360,0.9114545583724976,1070,4124,1.7121601104736328,0.2133365422487259
0.9420312717556953,2640000,0.8933767080307007,1070,4125,0.158916175365448,-0.07621175795793533
0.21315497159957886,2640640,0.8937327265739441,1070,4126,0.26105237007141113,0.0525626614689827
0.4850088953971863,2641280,0.8779207468032837,1070,4127,0.1533525437116623,0.09473396092653275
0.2757248878479004,2641920,0.8669160008430481,1070,4128,0.16081389784812927,-0.10750540345907211
0.5391689836978912,2642560,0.8787223100662231,1070,4129,0.7399995923042297,0.20581789314746857
0.9409863203763962,2643200,0.8520489931106567,1070,4130,0.19719892740249634,-0.03211859613656998
0.7001355290412903,2643840,0.8708240389823914,1070,4131,0.3932546377182007,-0.116546131670475
0.41683995723724365,2644480,0.8676765561103821,1070,4132,0.36218956112861633,0.04345425218343735
0.5793727934360504,2645120,0.8956042528152466,1070,4133,0.09024863690137863,0.012051946483552456
0.24361032247543335,2645760,0.8595255613327026,1070,4134,0.15431834757328033,-0.013339190743863583
0.5047106146812439,2646400,0.8615117073059082,1070,4135,0.1391536444425583,0.00710716750472784
0.24100267887115479,2647040,0.8814942240715027,1070,4136,0.08656200766563416,0.03013698011636734
0.24900037050247192,2647680,0.8661049604415894,1070,4137,0.22300204634666443,-0.0008475780487060547
0.33147650957107544,2648320,0.8603962659835815,1070,4138,0.16912823915481567,-0.019822441041469574
0.21320205926895142,2648960,0.8698501586914062,1070,4139,0.14684940874576569,0.010439869947731495
0.34483373165130615,2649600,0.8809574842453003,1070,4140,0.13490566611289978,-0.13974131643772125
0.3442201614379883,2650240,0.8719785809516907,1070,4141,0.14364595711231232,-0.10119247436523438
0.41399019956588745,2650880,0.8847728967666626,1070,4142,0.11031138896942139,-0.041194815188646317
0.4810056686401367,2651520,0.9042659997940063,1070,4143,0.04909607395529747,0.004891779273748398
0.46881139278411865,2652160,0.8672863245010376,1070,4144,0.03979749232530594,0.05974310636520386
0.4805477261543274,2652800,0.871052622795105,1070,4145,0.07942147552967072,0.025467973202466965
0.3743003010749817,2653440,0.9270599484443665,1070,4146,0.125978022813797,-0.03438873216509819
0.2971925139427185,2654080,0.8475149273872375,1070,4147,0.1054895669221878,0.08067653328180313
0.4993557333946228,2654720,0.8898278474807739,1070,4148,0.11525283008813858,0.0908961221575737
0.42841410636901855,2655360,0.8577405214309692,1070,4149,0.048102375119924545,0.06846414506435394
0.21996575593948364,2656000,0.8760111927986145,1070,4150,0.5620707273483276,0.26318010687828064
0.8573878109455109,2656640,0.8711906671524048,1070,4151,0.21999947726726532,0.09989707171916962
0.34665143489837646,2657280,0.8574894070625305,1070,4152,0.26865094900131226,-0.09916461259126663
0.27463728189468384,2657920,0.8766975402832031,1070,4153,0.14827442169189453,0.0749436467885971
-0.03767704963684082,2658560,0.8849813342094421,1070,4154,0.26865336298942566,0.030466821044683456
-0.004118204116821289,2659200,0.8691557049751282,1070,4155,0.23523220419883728,-0.11571666598320007
0.4076976776123047,2659840,0.8733454942703247,1070,4156,0.13067130744457245,-0.031131932511925697
0.3083018660545349,2660480,0.8545147180557251,1070,4157,0.7028542160987854,0.16848404705524445
0.9078643843531609,2661120,0.871687114238739,1070,4158,0.13616123795509338,-0.040500182658433914
0.13884872198104858,2661760,0.8441022038459778,1070,4159,0.4950234293937683,-0.19450928270816803
0.5320189297199249,2662400,0.8628427386283875,1070,4160,0.13441888988018036,-0.024191947653889656
0.5831030011177063,2663040,0.8990951776504517,1070,4161,0.793704628944397,0.08035127073526382
0.6387867629528046,2663680,0.8610663414001465,1070,4162,0.23197197914123535,-0.04065109044313431
0.5339280366897583,2664320,0.848619818687439,1070,4163,0.21253111958503723,0.023062823340296745
0.39071744680404663,2664960,0.8356014490127563,1070,4164,0.349449098110199,-0.053124502301216125
0.36062443256378174,2665600,0.8370596170425415,1070,4165,0.17078229784965515,0.06442147493362427
0.22853296995162964,2666240,0.89942866563797,1070,4166,0.12313330173492432,-0.0729108527302742
0.1189844012260437,2666880,0.8527100682258606,1070,4167,0.23074392974376678,-0.06742513179779053
0.255787193775177,2667520,0.8856420516967773,1070,4168,0.31261390447616577,-0.1490955352783203
0.3786846995353699,2668160,0.9030065536499023,1070,4169,0.09153624624013901,-0.05517171323299408
0.3993620276451111,2668800,0.8879116773605347,1070,4170,0.10158560425043106,-0.054433420300483704
0.3228728771209717,2669440,0.8686560392379761,1070,4171,0.2648196518421173,-0.16062480211257935
0.4313444495201111,2670080,0.8477967381477356,1070,4172,0.07922057807445526,-0.0010304665192961693
0.2692781090736389,2670720,0.8983872532844543,1070,4173,0.1307680457830429,-0.06113581359386444
0.08842802047729492,2671360,0.8899879455566406,1070,4174,0.2084466516971588,-0.05398927256464958
0.26434534788131714,2672000,0.8914273977279663,1070,4175,0.10453863441944122,0.006460989825427532
0.30226874351501465,2672640,0.9105094075202942,1070,4176,0.1688540130853653,-0.10362642258405685
0.36258089542388916,2673280,0.853805661201477,1070,4177,0.05953945592045784,0.08012433350086212
0.3538163900375366,2673920,0.871505856513977,1070,4178,0.054160021245479584,0.0905003473162651
0.3810873031616211,2674560,0.8860242962837219,1070,4179,0.19920191168785095,-0.10239878296852112
0.45254164934158325,2675200,0.8591235280036926,1070,4180,0.10275976359844208,-0.020987944677472115
0.27470606565475464,2675840,0.8937878608703613,1070,4181,0.13129913806915283,-0.05333966016769409
0.2639092206954956,2676480,0.8552497029304504,1070,4182,0.18944606184959412,-0.04477984458208084
0.39057785272598267,2677120,0.8541433215141296,1070,4183,0.9002982378005981,0.04933091998100281
0.8657471537590027,2677760,0.8575690984725952,1070,4184,0.13964910805225372,0.04668096452951431
0.7875224500894547,2678400,0.846169650554657,1070,4185,0.13319391012191772,-0.002447599545121193
0.6637959480285645,2679040,0.8832522630691528,1070,4186,0.17023587226867676,-0.007627242244780064
0.1881314516067505,2679680,0.8798551559448242,1070,4187,0.11370797455310822,-0.04894275218248367
0.6971853673458099,2680320,0.8772525787353516,1070,4188,0.07008479535579681,0.03789132088422775
0.5067623257637024,2680960,0.8732261657714844,1070,4189,0.11519815772771835,-0.03612007200717926
0.14450997114181519,2681600,0.8599295616149902,1070,4190,0.17655010521411896,0.022741153836250305
0.3338485360145569,2682240,0.8612707257270813,1070,4191,0.1500125229358673,0.00849832035601139
0.0619778037071228,2682880,0.8355177044868469,1070,4192,0.2412085086107254,-0.045748695731163025
0.35938137769699097,2683520,0.8684598207473755,1070,4193,0.2064981758594513,-0.10485084354877472
0.6235412657260895,2684160,0.8594133257865906,1070,4194,0.03702535107731819,0.017156628891825676
0.5877810120582581,2684800,0.9075271487236023,1070,4195,0.20726394653320312,-0.03906317800283432
-0.08740520477294922,2685440,0.8354450464248657,1070,4196,0.07272161543369293,-0.010124183259904385
0.530935674905777,2686080,0.8924461603164673,1070,4197,0.0673789530992508,-0.000847366638481617
0.2596737742424011,2686720,0.8535405397415161,1070,4198,0.13980288803577423,0.05841667950153351
0.40270495414733887,2687360,0.9030574560165405,1070,4199,0.1255403608083725,0.03127429634332657
0.34503912925720215,2688000,0.8871603012084961,1070,4200,0.15238988399505615,-0.06196702644228935
0.4505245089530945,2688640,0.8787955045700073,1070,4201,0.11713302135467529,-0.030568834394216537
0.42607301473617554,2689280,0.8638822436332703,1070,4202,0.0722522884607315,0.006545240059494972
0.4493559002876282,2689920,0.8734756708145142,1070,4203,0.07227462530136108,0.05181372910737991
0.25971078872680664,2690560,0.87458336353302,1070,4204,0.24762482941150665,-0.12802445888519287
0.29279279708862305,2691200,0.8448687791824341,1070,4205,0.1852862685918808,-0.07728080451488495
0.388652503490448,2691840,0.8700787425041199,1070,4206,0.17437320947647095,-0.0854761153459549
0.3227818012237549,2692480,0.8519988059997559,1070,4207,0.07694713026285172,-0.023996606469154358
0.4381309747695923,2693120,0.8637245893478394,1070,4208,0.13658291101455688,-0.0065030911937355995
0.14069968461990356,2693760,0.8863593339920044,1070,4209,0.31491971015930176,-0.2396543323993683
0.2750754952430725,2694400,0.8427935838699341,1070,4210,0.1825997233390808,-0.1747947782278061
0.45259398221969604,2695040,0.8924013376235962,1070,4211,0.03773699700832367,0.005937281996011734
0.3188512921333313,2695680,0.86211758852005,1070,4212,0.45652341842651367,0.060193438082933426
0.7821183800697327,2696320,0.8946039080619812,1070,4213,0.18056432902812958,0.06559591740369797
0.6965528130531311,2696960,0.8371804356575012,1070,4214,0.19099417328834534,-0.05375444516539574
0.09459984302520752,2697600,0.846921443939209,1070,4215,0.14792145788669586,0.021100426092743874
0.4403083920478821,2698240,0.8672441244125366,1070,4216,0.2198140174150467,-0.015070972964167595
0.5024180114269257,2698880,0.8456467390060425,1070,4217,0.10570893436670303,0.014478207565844059
0.33632892370224,2699520,0.8752666711807251,1070,4218,0.34594932198524475,0.08234211057424545
0.6084159314632416,2700160,0.8385226130485535,1070,4219,0.3045683801174164,0.002058679237961769
0.3516961336135864,2700800,0.7929216623306274,1070,4220,0.6845417618751526,-0.05469932034611702
0.6985404193401337,2701440,0.8635446429252625,1070,4221,0.10666272789239883,0.03753391280770302
0.39658260345458984,2702080,0.9080861806869507,1070,4222,0.099903903901577,-0.07863297313451767
0.35410451889038086,2702720,0.8696340322494507,1070,4223,0.2655554711818695,-0.03702770173549652
0.4067699909210205,2703360,0.8685162663459778,1070,4224,0.10046064853668213,-0.02027575485408306
0.3348439931869507,2704000,0.8695073127746582,1070,4225,0.11709420382976532,-0.047665778547525406
0.41663503646850586,2704640,0.8870894312858582,1070,4226,0.0890171080827713,0.011460887268185616
0.4982333779335022,2705280,0.8744820356369019,1070,4227,0.0638062134385109,0.03845306858420372
0.4461936354637146,2705920,0.8905401229858398,1070,4228,0.223087340593338,0.18689459562301636
0.874537318944931,2706560,0.8338360786437988,1070,4229,0.12386380136013031,0.038010843098163605
0.6512629687786102,2707200,0.846103847026825,1070,4230,0.3857506513595581,0.08846216648817062
0.7614040821790695,2707840,0.867933452129364,1070,4231,0.47253555059432983,0.21908769011497498
0.9018939062952995,2708480,0.845475971698761,1070,4232,0.30469173192977905,0.004811003804206848
0.7560438513755798,2709120,0.8292312622070312,1070,4233,0.23952385783195496,-0.06261240690946579
0.7940299212932587,2709760,0.8565908670425415,1070,4234,0.24640044569969177,0.204928919672966
0.20506179332733154,2710400,0.8496671915054321,1070,4235,0.2840690016746521,-0.0887356847524643
0.5556100010871887,2711040,0.8463525772094727,1070,4236,0.36477240920066833,-0.061701640486717224
0.5978615880012512,2711680,0.858716607093811,1070,4237,0.30328109860420227,0.13846324384212494
0.3880980610847473,2712320,0.8594638705253601,1070,4238,0.2952290177345276,-0.1458747684955597
0.6091437935829163,2712960,0.8284748792648315,1070,4239,0.12794633209705353,-0.04548511654138565
0.3502606749534607,2713600,0.8965936899185181,1070,4240,0.13829821348190308,0.0028735706582665443
-0.1797419786453247,2714240,0.8450380563735962,1070,4241,0.5714898109436035,-0.25405246019363403
0.4262358546257019,2714880,0.8735032081604004,1070,4242,0.17285969853401184,-0.03608441725373268
0.4272576570510864,2715520,0.8714423179626465,1070,4243,0.11995621025562286,0.01602892577648163
0.47533971071243286,2716160,0.8557918667793274,1070,4244,0.11008112132549286,-0.04789227619767189
0.04795277118682861,2716800,0.901398777961731,1070,4245,0.2953774929046631,-0.0915566012263298
0.610364705324173,2717440,0.9066888689994812,1070,4246,0.028303563594818115,0.021973732858896255
0.4106724262237549,2718080,0.9119741320610046,1070,4247,0.07312088459730148,0.023118145763874054
0.4797365069389343,2718720,0.8991690874099731,1070,4248,0.05212496966123581,0.08457167446613312
0.20584458112716675,2719360,0.8748223185539246,1070,4249,0.14756622910499573,-0.05282973870635033
0.3470357060432434,2720000,0.8996177911758423,1070,4250,0.1823095828294754,-0.023230306804180145
0.4058727025985718,2720640,0.8631793856620789,1070,4251,0.1427321881055832,-0.07276375591754913
0.32366234064102173,2721280,0.8980022668838501,1070,4252,0.19317393004894257,-0.15488392114639282
0.47664833068847656,2721920,0.8730599284172058,1070,4253,0.1044485792517662,-0.020621730014681816
0.393230140209198,2722560,0.8753819465637207,1070,4254,0.10708165168762207,-0.04741184413433075
0.37941354513168335,2723200,0.8880223035812378,1070,4255,0.239872008562088,-0.08724132925271988
0.6373605132102966,2723840,0.868423342704773,1070,4256,0.032163940370082855,0.0240216925740242
0.7043048143386841,2724480,0.895158588886261,1070,4257,0.868931770324707,0.13277117908000946
0.9200475215911865,2725120,0.8826351165771484,1071,4258,0.1868668496608734,-0.14372549951076508
0.8325382173061371,2725760,0.8452529907226562,1070,4259,0.2145676165819168,-0.054423097521066666
0.149391770362854,2726400,0.8754717707633972,1070,4260,0.2980600893497467,0.001577490009367466
0.3115119934082031,2727040,0.8430086970329285,1070,4261,0.45767611265182495,-0.2748373746871948
0.6024700701236725,2727680,0.829881489276886,1070,4262,0.08586225658655167,0.045619212090969086
0.47865980863571167,2728320,0.9015756845474243,1070,4263,0.10619547218084335,-0.006165302358567715
0.17162173986434937,2728960,0.8689299821853638,1071,4264,0.33366021513938904,-0.11248750984668732
0.565636396408081,2729600,0.8725187182426453,1071,4265,0.11319904029369354,-0.028688279911875725
0.43907594680786133,2730240,0.87779301404953,1071,4266,0.13817039132118225,-0.08258234709501266
-0.10291755199432373,2730880,0.888635516166687,1071,4267,0.4360836148262024,-0.20632927119731903
0.3279101848602295,2731520,0.8799747228622437,1071,4268,0.1625751554965973,-0.07206425815820694
0.3722018599510193,2732160,0.848064124584198,1071,4269,0.050778280943632126,-0.0007168976590037346
0.20460176467895508,2732800,0.9214436411857605,1071,4270,0.22568097710609436,0.01618596352636814
0.7304961979389191,2733440,0.8824184536933899,1071,4271,0.2580273449420929,-0.012377176433801651
0.799274131655693,2734080,0.8832022547721863,1071,4272,0.1644057333469391,-0.05545356497168541
0.5835083723068237,2734720,0.8737212419509888,1071,4273,0.2950736880302429,-0.07914470881223679
0.3192848563194275,2735360,0.8820781707763672,1071,4274,0.34685802459716797,-0.23308461904525757
0.2740632891654968,2736000,0.8549485206604004,1071,4275,0.1582949459552765,-0.10138407349586487
0.27839404344558716,2736640,0.9146921038627625,1071,4276,0.250365287065506,-0.14933329820632935
0.5123286247253418,2737280,0.8885070085525513,1071,4277,0.10177788883447647,0.012533840723335743
0.3332473039627075,2737920,0.8799734115600586,1071,4278,0.20515361428260803,0.05527874827384949
0.2929261326789856,2738560,0.867080569267273,1071,4279,0.23248891532421112,-0.04639945179224014
0.7463460266590118,2739200,0.8658090829849243,1071,4280,0.3649100363254547,0.06871955096721649
0.8775911629199982,2739840,0.9058963656425476,1071,4281,0.11326209455728531,0.022869251668453217
0.7884559333324432,2740480,0.8690018653869629,1071,4282,0.08464212715625763,0.06822733581066132
0.5858502388000488,2741120,0.8592703938484192,1071,4283,0.26691102981567383,0.012008401565253735
0.5357109308242798,2741760,0.8877137303352356,1071,4284,0.2752126157283783,-0.05031715705990791
0.6604019999504089,2742400,0.8459204435348511,1071,4285,0.23026593029499054,0.06444962322711945
0.7966604381799698,2743040,0.8763623237609863,1071,4286,0.3683183789253235,0.10124184936285019
0.8490449637174606,2743680,0.8396834135055542,1071,4287,0.21111460030078888,-0.14202964305877686
-1.6895215511322021,2744320,0.8583601117134094,1071,4288,0.9790467023849487,-0.2979859709739685
0.7344834804534912,2744960,0.8974990844726562,1071,4289,0.09394878149032593,-0.017036698758602142
0.7275515794754028,2745600,0.8470444679260254,1071,4290,0.22592756152153015,-0.015114212408661842
0.7853509336709976,2746240,0.8764853477478027,1071,4291,0.4262612760066986,0.0272113848477602
0.6672546565532684,2746880,0.8869845271110535,1071,4292,0.6343189477920532,-0.034277159720659256
0.7075282335281372,2747520,0.8544037938117981,1071,4293,0.6819616556167603,0.152062326669693
0.9203428700566292,2748160,0.8859537839889526,1071,4294,0.13457651436328888,0.0836714506149292
0.047388315200805664,2748800,0.8942222595214844,1071,4295,0.8028191328048706,-0.13261298835277557
-0.5392439365386963,2749440,0.8632548451423645,1071,4296,0.5622855424880981,-0.14749982953071594
0.43747276067733765,2750080,0.9121707081794739,1071,4297,0.06629672646522522,-0.0034977025352418423
0.4893030524253845,2750720,0.902349591255188,1071,4298,0.04572359472513199,0.01069448608905077
0.5288999974727631,2751360,0.9164192080497742,1071,4299,0.07320749014616013,0.004183994606137276
0.6567728221416473,2752000,0.9528711438179016,1071,4300,0.022012436762452126,0.00811171717941761
0.4864565134048462,2752640,0.8803294897079468,1071,4301,0.07624686509370804,-0.00566464988514781
0.45645463466644287,2753280,0.891080379486084,1071,4302,0.04890146106481552,0.09417499601840973
0.46918022632598877,2753920,0.8829737901687622,1071,4303,0.07317903637886047,-0.0032261949963867664
0.2947308421134949,2754560,0.8941934704780579,1071,4304,0.053898490965366364,0.08281669020652771
0.4400724768638611,2755200,0.9047876596450806,1071,4305,0.07937417924404144,0.05804753676056862
0.46258044242858887,2755840,0.8868969082832336,1071,4306,0.10993854701519012,0.009799626655876637
0.46930474042892456,2756480,0.8655176162719727,1071,4307,0.041452012956142426,0.0128665491938591
0.30292075872421265,2757120,0.8717913627624512,1071,4308,0.2851962149143219,-0.15724872052669525
0.39676791429519653,2757760,0.8746341466903687,1071,4309,0.038734033703804016,0.01740219257771969
0.3906751871109009,2758400,0.9056817889213562,1071,4310,0.16472062468528748,0.011806920170783997
0.07186591625213623,2759040,0.8938069343566895,1071,4311,0.22483667731285095,-0.02520770952105522
0.22957319021224976,2759680,0.8402177691459656,1071,4312,0.4419328570365906,-0.23835451900959015
0.6108384728431702,2760320,0.8671646118164062,1071,4313,0.026985550299286842,0.0007848432287573814
0.11831694841384888,2760960,0.8756377100944519,1071,4314,0.2102440893650055,-0.130056232213974
0.311001181602478,2761600,0.8698124885559082,1071,4315,0.18837037682533264,-0.12093500792980194
0.293834388256073,2762240,0.8981086611747742,1071,4316,0.12118834257125854,-0.02586234174668789
0.35286420583724976,2762880,0.877900242805481,1071,4317,0.14178141951560974,-0.10609716922044754
0.36925530433654785,2763520,0.8776346445083618,1071,4318,0.23737195134162903,-0.08493693172931671
0.2179054617881775,2764160,0.8698043823242188,1071,4319,0.202764630317688,-0.05132171884179115
0.27145934104919434,2764800,0.892396092414856,1071,4320,0.23914842307567596,-0.06240107864141464
0.47522544860839844,2765440,0.8752115964889526,1071,4321,0.08558236062526703,0.07211939245462418
0.49780064821243286,2766080,0.9007932543754578,1071,4322,0.362968772649765,0.021821634843945503
0.6832494735717773,2766720,0.8301588296890259,1071,4323,0.7284992933273315,0.15773946046829224
0.8972228392958641,2767360,0.8738568425178528,1071,4324,0.342891126871109,0.08442120254039764
-0.9130145311355591,2768000,0.8529776334762573,1071,4325,0.5460885763168335,-0.04977038875222206
0.8439667075872421,2768640,0.8932704925537109,1071,4326,0.18628963828086853,0.0615689642727375
0.8154443353414536,2769280,0.859327495098114,1071,4327,0.4257744252681732,-0.011817132122814655
0.1843503713607788,2769920,0.8298815488815308,1071,4328,0.7405216097831726,0.04538639634847641
0.22237318754196167,2770560,0.8589078187942505,1071,4329,0.3940734267234802,-0.04687606915831566
0.5632402300834656,2771200,0.8345906138420105,1071,4330,0.32035452127456665,-0.056806039065122604
0.7751630991697311,2771840,0.8478903770446777,1071,4331,0.14572149515151978,-0.04466118663549423
-0.16777420043945312,2772480,0.8846780061721802,1071,4332,0.17836309969425201,-0.03075985237956047
0.5572682917118073,2773120,0.8761271238327026,1071,4333,0.43991056084632874,0.2552367150783539
0.7911815792322159,2773760,0.8555432558059692,1071,4334,0.14054931700229645,0.04721199721097946
0.05237942934036255,2774400,0.9034544825553894,1071,4335,0.3338874876499176,0.0032165078446269035
0.6439143419265747,2775040,0.87261563539505,1071,4336,0.19868938624858856,0.07755023241043091
0.7729424983263016,2775680,0.8406208753585815,1071,4337,0.786422848701477,-0.0843711793422699
-0.04094862937927246,2776320,0.8507035970687866,1071,4338,1.0029165744781494,-0.06283451616764069
-0.32881712913513184,2776960,0.8586297035217285,1071,4339,0.6486328840255737,-0.201583594083786
0.38565129041671753,2777600,0.8706377744674683,1071,4340,0.14969851076602936,-0.057481639087200165
0.5029239356517792,2778240,0.8710044622421265,1071,4341,0.07043489068746567,0.07504848390817642
0.46223998069763184,2778880,0.882886528968811,1071,4342,0.10851403325796127,0.039268068969249725
0.0019285082817077637,2779520,0.8846184015274048,1071,4343,0.19110970199108124,-0.0303755272179842
0.3065726161003113,2780160,0.8772732019424438,1071,4344,0.256379634141922,-0.12653592228889465
0.14070767164230347,2780800,0.8746803402900696,1071,4345,0.26415982842445374,-0.11989401280879974
0.5037753582000732,2781440,0.8566735982894897,1071,4346,0.06710932403802872,0.03601641580462456
0.34707385301589966,2782080,0.8905755877494812,1071,4347,0.12363902479410172,0.025678319856524467
0.479145884513855,2782720,0.8609074354171753,1071,4348,0.06767275184392929,0.08062637597322464
0.450419545173645,2783360,0.8984352350234985,1071,4349,0.08426038920879364,0.08434441685676575
0.06606721878051758,2784000,0.8664663434028625,1071,4350,0.25226354598999023,-0.04003031924366951
0.494446337223053,2784640,0.8283767700195312,1071,4351,1.2852015495300293,0.21975085139274597
0.8881484419107437,2785280,0.8553301692008972,1071,4352,0.2305939495563507,0.08581026643514633
0.4548225998878479,2785920,0.819807231426239,1071,4353,1.4302908182144165,-0.0664396584033966
0.5504316687583923,2786560,0.8319286108016968,1071,4354,0.6387034058570862,-0.15924693644046783
0.8150948137044907,2787200,0.8913735151290894,1071,4355,0.22290977835655212,-0.1333475410938263
0.36396312713623047,2787840,0.8581695556640625,1071,4356,0.2695322632789612,-0.12278515100479126
0.4532153606414795,2788480,0.8367910385131836,1071,4357,0.6500905752182007,0.019874747842550278
0.8274339437484741,2789120,0.8436861038208008,1071,4358,0.36312028765678406,-0.027449635788798332
0.6900885701179504,2789760,0.8401445150375366,1071,4359,0.30356884002685547,-0.11126541346311569
0.30001044273376465,2790400,0.8545597791671753,1071,4360,0.5321067571640015,-0.12549078464508057
-0.004204511642456055,2791040,0.8207556009292603,1071,4361,0.25786513090133667,-0.1241326779127121
0.8106501400470734,2791680,0.8537083864212036,1071,4362,0.1028575450181961,0.08909384161233902
0.7361055314540863,2792320,0.8560348749160767,1071,4363,0.07539217174053192,0.01118326373398304
0.23715543746948242,2792960,0.8830296397209167,1071,4364,0.3619275987148285,-0.06788375973701477
0.6384246349334717,2793600,0.8130816221237183,1071,4365,0.683435320854187,-0.14038562774658203
0.7104067504405975,2794240,0.8527044057846069,1071,4366,0.39764535427093506,-0.11426691710948944
0.7211041450500488,2794880,0.8194464445114136,1071,4367,0.1351109743118286,-0.02369987964630127
-0.21140718460083008,2795520,0.8668185472488403,1071,4368,0.31237730383872986,-0.045495688915252686
0.14896440505981445,2796160,0.8175584673881531,1071,4369,0.2716149687767029,-0.11182655394077301
-0.012977361679077148,2796800,0.8458417654037476,1071,4370,0.16173620522022247,-0.08857831358909607
0.4457892179489136,2797440,0.8820723295211792,1071,4371,0.06924363225698471,-0.04503609612584114
0.4093042016029358,2798080,0.8214262127876282,1071,4372,0.27374905347824097,-0.109482042491436
0.35417789220809937,2798720,0.8764957189559937,1071,4373,0.12805227935314178,0.004530047066509724
0.19204497337341309,2799360,0.8563502430915833,1071,4374,0.22067730128765106,-0.13596151769161224
0.512376993894577,2800000,0.8725423812866211,1071,4375,0.04394932836294174,0.01440536230802536
0.3128373622894287,2800640,0.8722475171089172,1071,4376,0.18646863102912903,-0.051139265298843384
0.44846320152282715,2801280,0.8727892637252808,1071,4377,0.1931619495153427,-0.02106730453670025
0.3558400869369507,2801920,0.8692803382873535,1071,4378,0.2597391605377197,-0.21680127084255219
0.491344690322876,2802560,0.8615802526473999,1071,4379,0.03537518531084061,0.017524730414152145
0.2769181728363037,2803200,0.8427832722663879,1071,4380,0.15580089390277863,-0.03286337852478027
0.41355448961257935,2803840,0.8821996450424194,1071,4381,0.13188771903514862,-0.054836153984069824
0.28052228689193726,2804480,0.859950840473175,1071,4382,0.17341165244579315,-0.15430571138858795
0.431357741355896,2805120,0.8937345743179321,1071,4383,0.42492595314979553,0.08959183096885681
0.7347199320793152,2805760,0.8675125241279602,1071,4384,0.26230669021606445,-0.11800359934568405
0.5344086289405823,2806400,0.8490398526191711,1071,4385,0.25184351205825806,-0.10365918278694153
0.5299797356128693,2807040,0.8759241104125977,1071,4386,0.10562549531459808,-0.04687771946191788
0.354272723197937,2807680,0.8651353716850281,1071,4387,0.09567689895629883,0.03912392258644104
0.3345593810081482,2808320,0.855566680431366,1071,4388,0.2473621368408203,0.04088961333036423
0.4576987624168396,2808960,0.8770147562026978,1071,4389,0.09717996418476105,-0.026170317083597183
0.5146249234676361,2809600,0.8868239521980286,1071,4390,0.047994464635849,0.05063837766647339
0.319996178150177,2810240,0.8167721033096313,1071,4391,0.22004452347755432,-0.057949572801589966
0.4287129044532776,2810880,0.8632551431655884,1071,4392,0.1794637143611908,-0.11823634803295135
0.4159204363822937,2811520,0.8443841934204102,1071,4393,0.0861959308385849,-0.016923952847719193
0.4934918284416199,2812160,0.8582226634025574,1071,4394,0.062441080808639526,-0.000269496813416481
0.3933127522468567,2812800,0.8714717030525208,1071,4395,0.130544513463974,-0.05147108808159828
0.36856287717819214,2813440,0.8481410145759583,1071,4396,0.1973785161972046,-0.005221936386078596
0.3516537547111511,2814080,0.8465269207954407,1071,4397,0.17872515320777893,-0.09662371128797531
0.3566564917564392,2814720,0.8483268022537231,1071,4398,0.248337060213089,-0.14630956947803497
0.4547770619392395,2815360,0.8164311647415161,1071,4399,0.3218141198158264,-0.010684967041015625
0.6790138185024261,2816000,0.8968648910522461,1071,4400,0.17160800099372864,-0.00919445138424635
0.4456073045730591,2816640,0.8738632202148438,1071,4401,0.10602347552776337,0.015386906452476978
0.26205360889434814,2817280,0.883458137512207,1071,4402,0.15242983400821686,-0.02022818848490715
0.47117263078689575,2817920,0.8680946230888367,1071,4403,0.07936002314090729,0.07439083606004715
0.37382805347442627,2818560,0.8781824111938477,1071,4404,0.09330745041370392,-0.07910443842411041
0.6864815354347229,2819200,0.8660761713981628,1071,4405,0.48214787244796753,-0.054787665605545044
0.8845801576972008,2819840,0.845475971698761,1071,4406,0.11356178671121597,0.014394636265933514
0.005292952060699463,2820480,0.8888577222824097,1071,4407,0.14289607107639313,-0.020549889653921127
0.2235204577445984,2821120,0.8646615743637085,1071,4408,0.14383935928344727,0.03835761919617653
0.3881940245628357,2821760,0.8774406313896179,1071,4409,0.32576853036880493,0.00989744532853365
